yyyy  mm  dd  HH MIN   SEC          u          v          w          T
2008   5   9   5  24  9.50    3.00474   -0.90695    0.16342  288.28449
2008   5   9   5  24  9.60    2.95274   -0.87975    0.24426  288.28646
2008   5   9   5  24  9.70    2.80073   -0.88865    0.17401  288.28643
2008   5   9   5  24  9.80    2.79097   -0.97312    0.13597  288.28440
2008   5   9   5  24  9.90    2.83528   -1.11709   -0.08179  288.28637
2008   5   9   5  24 10.00    2.65131   -0.93618   -0.22366  288.28934
2008   5   9   5  24 10.10    2.77331   -0.91849   -0.19498  288.28631
2008   5   9   5  24 10.20    2.83728   -0.99137   -0.13378  288.26728
2008   5   9   5  24 10.30    2.75880   -0.90199   -0.03230  288.28925
2008   5   9   5  24 10.40    2.64869   -1.01937    0.19679  288.28422
2008   5   9   5  24 10.50    2.50449   -0.96191    0.05544  288.28419
2008   5   9   5  24 10.60    2.54832   -0.83061    0.08598  288.28616
2008   5   9   5  24 10.70    2.48231   -0.49754    0.11709  288.28413
2008   5   9   5  24 10.80    2.44329   -0.56002    0.20739  288.28410
2008   5   9   5  24 10.90    2.51796   -0.46306    0.39451  288.28207
2008   5   9   5  24 11.00    2.82266   -0.13568    0.47498  288.26504
2008   5   9   5  24 11.10    2.55182   -0.24340    0.34674  288.26701
2008   5   9   5  24 11.20    2.57743   -0.25641    0.50629  288.28598
2008   5   9   5  24 11.30    2.71403   -0.09490    0.42795  288.26495
2008   5   9   5  24 11.40    2.50841   -0.30054    0.39606  288.28393
2008   5   9   5  24 11.50    2.50938   -0.14264    0.29646  288.22090
2008   5   9   5  24 11.60    2.55731   -0.29334    0.22590  288.24987
2008   5   9   5  24 11.70    2.55394   -0.38996    0.37901  288.26884
2008   5   9   5  24 11.80    2.80933   -0.40377    0.36452  288.24081
2008   5   9   5  24 11.90    2.75057   -0.24638    0.26448  288.21678
2008   5   9   5  24 12.00    2.76881   -0.46911    0.45630  288.25175
2008   5   9   5  24 12.10    2.75181   -0.14952    0.37730  288.19772
2008   5   9   5  24 12.20    2.69272   -0.29206    0.45598  288.22069
2008   5   9   5  24 12.30    2.64637   -0.51752    0.60418  288.21666
2008   5   9   5  24 12.40    2.49544   -0.36941    0.54783  288.19763
2008   5   9   5  24 12.50    2.49217   -0.25201    0.41675  288.21660
2008   5   9   5  24 12.60    2.49667   -0.16621    0.46580  288.19757
2008   5   9   5  24 12.70    2.51047   -0.27794    0.47893  288.17954
2008   5   9   5  24 12.80    2.53856   -0.34353    0.43852  288.17951
2008   5   9   5  24 12.90    2.64581   -0.44489    0.43724  288.18148
2008   5   9   5  24 13.00    2.68420   -0.43360    0.39530  288.16045
2008   5   9   5  24 13.10    2.45836   -0.42154    0.55688  288.14542
2008   5   9   5  24 13.20    2.42616   -0.44183    0.52922  288.14239
2008   5   9   5  24 13.30    2.49502   -0.44063    0.42926  288.12736
2008   5   9   5  24 13.40    2.35741   -0.57044    0.50030  288.11833
2008   5   9   5  24 13.50    2.69893   -0.68099    0.68386  288.08831
2008   5   9   5  24 13.60    2.61247   -0.37323    0.56567  288.01728
2008   5   9   5  24 13.70    2.54028   -0.37456    0.51697  288.01724
2008   5   9   5  24 13.80    2.50146   -0.22843    0.31723  288.05321
2008   5   9   5  24 13.90    2.29971   -0.28350    0.13884  288.10318
2008   5   9   5  24 14.00    2.32920   -0.11520    0.10721  288.05115
2008   5   9   5  24 14.10    2.38011   -0.18514    0.05715  287.99512
2008   5   9   5  24 14.20    2.40745   -0.26836    0.27602  287.97809
2008   5   9   5  24 14.30    2.33744   -0.40538    0.05739  287.99506
2008   5   9   5  24 14.40    2.30991   -0.28978    0.05754  287.98003
2008   5   9   5  24 14.50    2.45805   -0.22241    0.14762  287.99900
2008   5   9   5  24 14.60    2.33424   -0.13397    0.04646  287.99697
2008   5   9   5  24 14.70    2.32140   -0.00648   -0.12046  288.05294
2008   5   9   5  24 14.80    2.28682    0.26865   -0.35318  288.06591
2008   5   9   5  24 14.90    2.14545    0.05555   -0.29897  288.04887
2008   5   9   5  24 15.00    2.16175    0.26251   -0.21262  288.05284
2008   5   9   5  24 15.10    2.29835    0.23342   -0.21990  288.05581
2008   5   9   5  24 15.20    2.11064    0.63257   -0.21159  288.07078
2008   5   9   5  24 15.30    2.16279    0.26221    0.02839  288.06875
2008   5   9   5  24 15.40    2.32854    0.21021   -0.06180  288.12272
2008   5   9   5  24 15.50    2.52911    0.42910   -0.30234  288.14468
2008   5   9   5  24 15.60    2.37291    0.27578   -0.21216  288.16565
2008   5   9   5  24 15.70    2.29431    0.28222   -0.13044  288.16362
2008   5   9   5  24 15.80    2.08739    0.40438   -0.26780  288.15959
2008   5   9   5  24 15.90    1.97082    0.20970   -0.09066  288.14655
2008   5   9   5  24 16.00    2.01349    0.27612   -0.09014  288.16552
2008   5   9   5  24 16.10    2.03310    0.31278    0.02110  288.11349
2008   5   9   5  24 16.20    2.18053    0.27654   -0.09244  288.12846
2008   5   9   5  24 16.30    2.31125    0.26610    0.04826  288.12442
2008   5   9   5  24 16.40    2.34130    0.23332    0.02029  288.15939
2008   5   9   5  24 16.50    2.17256    0.10543   -0.00813  288.14836
2008   5   9   5  24 16.60    2.13778    0.14873    0.09240  288.14132
2008   5   9   5  24 16.70    2.11487    0.31969    0.05005  288.11729
2008   5   9   5  24 16.80    2.22686    0.33268    0.08977  288.11726
2008   5   9   5  24 16.90    2.31551    0.21421   -0.09230  288.11723
2008   5   9   5  24 17.00    2.36342    0.25926   -0.10060  288.14619
2008   5   9   5  24 17.10    2.37470    0.35812   -0.17022  288.18316
2008   5   9   5  24 17.20    2.44088    0.30603   -0.19179  288.26713
2008   5   9   5  24 17.30    2.44777    0.31739   -0.21305  288.25009
2008   5   9   5  24 17.40    2.50543    0.36923   -0.15035  288.23706
2008   5   9   5  24 17.50    2.53340    0.34344   -0.15195  288.26503
2008   5   9   5  24 17.60    2.53764    0.30483   -0.19224  288.21499
2008   5   9   5  24 17.70    2.56145    0.29070   -0.14327  288.28396
2008   5   9   5  24 17.80    2.86596    0.28262   -0.26348  288.26693
2008   5   9   5  24 17.90    2.82781    0.31252   -0.13217  288.23189
2008   5   9   5  24 18.00    2.76417    0.31251   -0.25121  288.16486
2008   5   9   5  24 18.10    2.61159    0.63120   -0.15227  288.17983
2008   5   9   5  24 18.20    2.66386    0.82832   -0.24262  288.23879
2008   5   9   5  24 18.30    2.68800    0.51816   -0.42217  288.31676
2008   5   9   5  24 18.40    2.70001    0.41895   -0.41270  288.26473
2008   5   9   5  24 18.50    2.44484    0.62019   -0.46118  288.38369
2008   5   9   5  24 18.60    2.42881    0.66874   -0.40981  288.37266
2008   5   9   5  24 18.70    2.41471    0.41477   -0.53205  288.38863
2008   5   9   5  24 18.80    2.24840    0.11055   -0.77288  288.39059
2008   5   9   5  24 18.90    2.29664    0.25934   -0.74236  288.38556
2008   5   9   5  24 19.00    2.23126    0.32277   -1.01076  288.40553
2008   5   9   5  24 19.10    2.06640    0.18812   -0.84222  288.37049
2008   5   9   5  24 19.20    1.93428    0.16764   -0.74998  288.38346
2008   5   9   5  24 19.30    1.87025    0.48082   -0.34974  288.37043
2008   5   9   5  24 19.40    2.03927    0.40861   -0.12721  288.33839
2008   5   9   5  24 19.50    2.10667    0.19762    0.02920  288.33636
2008   5   9   5  24 19.60    2.23152    0.23775    0.05860  288.37033
2008   5   9   5  24 19.70    2.14789    0.13797    0.23995  288.35329
2008   5   9   5  24 19.80    2.28101    0.27456    0.17848  288.31826
2008   5   9   5  24 19.90    2.32738    0.36313    0.04055  288.33623
2008   5   9   5  24 20.00    2.40843    0.50402   -0.03016  288.37719
2008   5   9   5  24 20.10    2.31444    0.57024   -0.02161  288.38816
2008   5   9   5  24 20.20    2.34955    0.35764    0.03974  288.38813
2008   5   9   5  24 20.30    2.33842    0.59817    0.14088  288.37209
2008   5   9   5  24 20.40    2.47957    0.68043    0.09695  288.36806
2008   5   9   5  24 20.50    2.44109    0.63739    0.14770  288.35303
2008   5   9   5  24 20.60    2.83712    0.51207    0.17497  288.28600
2008   5   9   5  24 20.70    2.99868    0.32230   -0.08220  288.28597
2008   5   9   5  24 20.80    2.76553   -0.02489   -0.11396  288.26593
2008   5   9   5  24 20.90    3.04626    0.16848   -0.24356  288.33990
2008   5   9   5  24 21.00    3.01887    0.32866   -0.18702  288.33787
2008   5   9   5  24 21.10    2.89566    0.41639   -0.19297  288.34184
2008   5   9   5  24 21.20    2.76022    0.39109   -0.14393  288.23380
2008   5   9   5  24 21.30    2.56322    0.47678   -0.00154  288.24377
2008   5   9   5  24 21.40    2.57170    0.31488    0.07679  288.30274
2008   5   9   5  24 21.50    3.12500    0.45743    0.10399  288.23371
2008   5   9   5  24 21.60    2.91015    0.25152   -0.10291  288.17868
2008   5   9   5  24 21.70    3.00328    0.24765    0.02552  288.15764
2008   5   9   5  24 21.80    3.05892   -0.02822    0.02451  288.12461
2008   5   9   5  24 21.90    2.81463   -0.18024    0.11733  288.21558
2008   5   9   5  24 22.00    2.80967   -0.00117    0.02654  288.24355
2008   5   9   5  24 22.10    2.58657    0.03490    0.09874  288.14452
2008   5   9   5  24 22.20    2.59159    0.25412    0.37998  288.11348
2008   5   9   5  24 22.30    2.60831    0.23870    0.31691  288.11545
2008   5   9   5  24 22.40    2.75275   -0.05089    0.01735  288.31742
2008   5   9   5  24 22.50    2.79196   -0.11394    0.05524  288.37139
2008   5   9   5  24 22.60    3.11935    0.04560    0.06529  288.31536
2008   5   9   5  24 22.70    2.67460    0.12309    0.06684  288.27632
2008   5   9   5  24 22.80    2.89398    0.25743    0.22394  288.26529
2008   5   9   5  24 22.90    3.06821    0.24723    0.17324  288.24326
2008   5   9   5  24 23.00    3.05851    0.43490   -0.00468  288.30023
2008   5   9   5  24 23.10    3.07229    0.29029   -0.07578  288.31920
2008   5   9   5  24 23.20    3.01586    0.20235    0.00435  288.31716
2008   5   9   5  24 23.30    2.97382    0.30115    0.00457  288.33913
2008   5   9   5  24 23.40    2.86047    0.02646   -0.05197  288.33910
2008   5   9   5  24 23.50    2.88468    0.28336    0.15813  288.33707
2008   5   9   5  24 23.60    2.92923    0.53135   -0.12188  288.31904
2008   5   9   5  24 23.70    2.78620    0.39961    0.14621  288.30000
2008   5   9   5  24 23.80    3.16385    0.32999    0.14500  288.26897
2008   5   9   5  24 23.90    3.10072    0.26646   -0.02531  288.24294
2008   5   9   5  24 24.00    3.05716    0.16953    0.06500  288.26091
2008   5   9   5  24 24.10    3.14849    0.27970    0.10483  288.24588
2008   5   9   5  24 24.20    3.34030    0.62567   -0.14591  288.37085
2008   5   9   5  24 24.30    3.25254    0.43306   -0.35712  288.35381
2008   5   9   5  24 24.40    3.34887    0.46367   -0.48651  288.32178
2008   5   9   5  24 24.50    3.29042    0.34917   -0.04528  288.28475
2008   5   9   5  24 24.60    3.05357    0.41185   -0.11436  288.28172
2008   5   9   5  24 24.70    2.96492    0.32072   -0.07435  288.26269
2008   5   9   5  24 24.80    2.98855    0.34856    0.11524  288.17566
2008   5   9   5  24 24.90    3.06455    0.24673    0.00573  288.33463
2008   5   9   5  24 25.00    3.04189    0.24725   -0.02490  288.31860
2008   5   9   5  24 25.10    2.93559    0.38479    0.03717  288.28156
2008   5   9   5  24 25.20    2.70735    0.31021    0.07645  288.26453
2008   5   9   5  24 25.30    2.62078    0.57970   -0.16920  288.17750
2008   5   9   5  24 25.40    2.84792    0.42925   -0.04292  288.19747
2008   5   9   5  24 25.50    2.92454    0.74670    0.04606  288.16044
2008   5   9   5  24 25.60    2.76739    0.71759    0.12598  288.17541
2008   5   9   5  24 25.70    2.99706    0.78108    0.02667  288.24738
2008   5   9   5  24 25.80    3.08782    0.86696    0.25619  288.21235
2008   5   9   5  24 25.90    3.32069    0.98741    0.24475  288.21231
2008   5   9   5  24 26.00    3.29821    1.11879    0.07349  288.23228
2008   5   9   5  24 26.10    3.19123    0.89383   -0.03289  288.23225
2008   5   9   5  24 26.20    3.09343    0.54968    0.29649  288.21622
2008   5   9   5  24 26.30    3.07044    0.85434    0.23656  288.23219
2008   5   9   5  24 26.40    3.48466    0.63915    0.49592  288.19516
2008   5   9   5  24 26.50    3.26957    0.69524    0.68454  288.17512
2008   5   9   5  24 26.60    3.43621    0.27860    0.17246  288.16009
2008   5   9   5  24 26.70    3.46388    0.32926   -0.12504  288.24506
2008   5   9   5  24 26.80    3.05884    0.26326    0.42638  288.17503
2008   5   9   5  24 26.90    3.08815    0.06444    0.34567  288.15800
2008   5   9   5  24 27.00    3.04797    0.14233   -0.13166  288.22897
2008   5   9   5  24 27.10    3.29361    0.26537   -0.19297  288.24493
2008   5   9   5  24 27.20    2.83528   -0.02867    0.32723  288.21190
2008   5   9   5  24 27.30    2.90534   -0.19360    0.09763  288.26387
2008   5   9   5  24 27.40    2.81993    0.14490    0.13764  288.17284
2008   5   9   5  24 27.50    2.85975    0.05338   -0.11378  288.28381
2008   5   9   5  24 27.60    3.07216   -0.02530   -0.23644  288.29877
2008   5   9   5  24 27.70    2.87268    0.00809   -0.51154  288.31774
2008   5   9   5  24 27.80    2.68489   -0.03054   -0.53180  288.28071
2008   5   9   5  24 27.90    2.63667    0.04869   -0.55278  288.28068
2008   5   9   5  24 28.00    2.69225    0.03106   -0.66072  288.26365
2008   5   9   5  24 28.10    2.81659    0.21810   -0.37130  288.28062
2008   5   9   5  24 28.20    2.94184    0.08081   -0.26353  288.28058
2008   5   9   5  24 28.30    2.90266    0.27592   -0.35488  288.29855
2008   5   9   5  24 28.40    2.90836    0.29083   -0.41203  288.27852
2008   5   9   5  24 28.50    2.80215   -0.00780   -0.41221  288.28349
2008   5   9   5  24 28.60    2.84231   -0.24315   -0.48492  288.21546
2008   5   9   5  24 28.70    2.97155   -0.21629   -0.42185  288.21543
2008   5   9   5  24 28.80    2.89204   -0.12406   -0.32256  288.19240
2008   5   9   5  24 28.90    3.02854   -0.15471   -0.30348  288.19637
2008   5   9   5  24 29.00    2.94490    0.20510   -0.26275  288.26333
2008   5   9   5  24 29.10    2.98346    0.45134   -0.14356  288.28030
2008   5   9   5  24 29.20    2.94682    0.33371   -0.14410  288.24627
2008   5   9   5  24 29.30    2.99313    0.04941   -0.09452  288.17624
2008   5   9   5  24 29.40    2.87044    0.04614   -0.23305  288.17621
2008   5   9   5  24 29.50    2.81464    0.05044   -0.05258  288.16118
2008   5   9   5  24 29.60    2.76552   -0.02926   -0.29255  288.14615
2008   5   9   5  24 29.70    2.60508   -0.50842   -0.44041  288.21312
2008   5   9   5  24 29.80    2.75534    0.03192   -0.26978  288.19408
2008   5   9   5  24 29.90    2.71840    0.26036   -0.10039  288.21505
2008   5   9   5  24 30.00    2.92028    0.44827    0.08754  288.26102
2008   5   9   5  24 30.10    2.80749    0.30959    0.11743  288.24099
2008   5   9   5  24 30.20    2.69685    0.32608    0.08870  288.22796
2008   5   9   5  24 30.30    2.62076    0.36426    0.05834  288.22793
2008   5   9   5  24 30.40    2.66966    0.24550   -0.10158  288.21490
2008   5   9   5  24 30.50    2.62389    0.32467   -0.07862  288.21287
2008   5   9   5  24 30.60    2.55006    0.25813    0.00819  288.22784
2008   5   9   5  24 30.70    2.42365    0.41869   -0.04096  288.23481
2008   5   9   5  24 30.80    2.34056    0.55962    0.09132  288.21277
2008   5   9   5  24 30.90    2.57008    0.39939    0.09819  288.22774
2008   5   9   5  24 31.00    2.52907    0.46018    0.05886  288.22371
2008   5   9   5  24 31.10    2.50473    0.23581    0.06851  288.21068
2008   5   9   5  24 31.20    2.54605    0.36180    0.04048  288.23065
2008   5   9   5  24 31.30    2.43411    0.29261    0.02129  288.21062
2008   5   9   5  24 31.40    2.54897    0.35259    0.07930  288.21059
2008   5   9   5  24 31.50    2.64418    0.42334    0.09933  288.17156
2008   5   9   5  24 31.60    2.48681    0.29046    0.17778  288.17353
2008   5   9   5  24 31.70    2.52062    0.24955    0.23914  288.17150
2008   5   9   5  24 31.80    2.73273    0.24134    0.20876  288.20846
2008   5   9   5  24 31.90    2.59936    0.26513    0.24827  288.17343
2008   5   9   5  24 32.00    2.52056    0.09045    0.20913  288.17140
2008   5   9   5  24 32.10    2.36366   -0.02206    0.14256  288.17337
2008   5   9   5  24 32.20    2.30800    0.22383    0.11063  288.17334
2008   5   9   5  24 32.30    2.41346    0.25893   -0.04958  288.21431
2008   5   9   5  24 32.40    2.27105    0.07626    0.02074  288.18028
2008   5   9   5  24 32.50    2.20102    0.19841    0.07018  288.19125
2008   5   9   5  24 32.60    2.10113    0.11557   -0.07724  288.18021
2008   5   9   5  24 32.70    2.09354   -0.12755    0.08027  288.17318
2008   5   9   5  24 32.80    2.31257   -0.22647    0.02129  288.17315
2008   5   9   5  24 32.90    2.46709    0.08425    0.04101  288.20812
2008   5   9   5  24 33.00    2.41766    0.10162    0.04054  288.19309
2008   5   9   5  24 33.10    2.42907    0.23201   -0.00638  288.21206
2008   5   9   5  24 33.20    2.30383    0.23300    0.05066  288.19103
2008   5   9   5  24 33.30    2.23113    0.06402    0.05984  288.19499
2008   5   9   5  24 33.40    2.31903    0.08787    0.09894  288.13896
2008   5   9   5  24 33.50    2.44691   -0.01540    0.11881  288.13893
2008   5   9   5  24 33.60    2.27265   -0.19667    0.22078  288.13890
2008   5   9   5  24 33.70    2.03439   -0.07465    0.24180  288.15587
2008   5   9   5  24 33.80    1.93025   -0.02285    0.08121  288.15783
2008   5   9   5  24 33.90    1.99750   -0.23056    0.10211  288.11880
2008   5   9   5  24 34.00    2.18432   -0.01719    0.13265  288.09477
2008   5   9   5  24 34.10    2.10745   -0.01816   -0.06983  288.11174
2008   5   9   5  24 34.20    2.21133   -0.18428   -0.07694  288.11171
2008   5   9   5  24 34.30    2.16389   -0.22973   -0.26712  288.11467
2008   5   9   5  24 34.40    2.00136   -0.17698   -0.07657  288.11464
2008   5   9   5  24 34.50    1.95999   -0.24219   -0.15912  288.11161
2008   5   9   5  24 34.60    2.26245   -0.30737   -0.00758  288.10158
2008   5   9   5  24 34.70    2.30224   -0.42991   -0.07004  288.07754
2008   5   9   5  24 34.80    2.30397   -0.36445    0.11015  288.08151
2008   5   9   5  24 34.90    2.25047   -0.19409    0.19978  288.07748
2008   5   9   5  24 35.00    2.40420   -0.41958    0.11917  288.05945
2008   5   9   5  24 35.10    2.56098   -0.44463    0.12790  288.06441
2008   5   9   5  24 35.20    2.54855   -0.41389    0.06938  288.05938
2008   5   9   5  24 35.30    2.59191   -0.39009   -0.02971  288.09835
2008   5   9   5  24 35.40    2.34584   -0.33369    0.10999  288.11631
2008   5   9   5  24 35.50    2.16447   -0.19312    0.24131  288.09628
2008   5   9   5  24 35.60    2.12673   -0.38072    0.07085  288.07925
2008   5   9   5  24 35.70    2.16506   -0.19977    0.15123  288.11421
2008   5   9   5  24 35.80    2.07305   -0.14512    0.12023  288.11118
2008   5   9   5  24 35.90    2.29349   -0.10923    0.10079  288.09415
2008   5   9   5  24 36.00    2.38861    0.04836    0.07908  288.17411
2008   5   9   5  24 36.10    2.35596   -0.07813    0.17008  288.15508
2008   5   9   5  24 36.20    2.42838    0.06011    0.07083  288.12205
2008   5   9   5  24 36.30    2.37723   -0.08115   -0.02044  288.12201
2008   5   9   5  24 36.40    2.31879   -0.01843    0.09998  288.11098
2008   5   9   5  24 36.50    2.24053    0.00125    0.16338  288.11795
2008   5   9   5  24 36.60    2.25849   -0.26707    0.02927  288.11091
2008   5   9   5  24 36.70    2.20360   -0.32772    0.12917  288.09388
2008   5   9   5  24 36.80    2.11533   -0.28099    0.05200  288.03984
2008   5   9   5  24 36.90    1.89032   -0.23540    0.05243  288.10881
2008   5   9   5  24 37.00    1.89285   -0.10787    0.04437  288.11978
2008   5   9   5  24 37.10    1.94139   -0.09408    0.03095  288.13274
2008   5   9   5  24 37.20    1.96986   -0.01976    0.00152  288.10671
2008   5   9   5  24 37.30    1.94513   -0.00833   -0.04742  288.05867
2008   5   9   5  24 37.40    1.94298   -0.10358   -0.01809  288.06364
2008   5   9   5  24 37.50    1.92445   -0.18163   -0.03630  288.10061
2008   5   9   5  24 37.60    1.90396    0.02061    0.07221  288.11057
2008   5   9   5  24 37.70    1.92570   -0.11088    0.11093  288.07854
2008   5   9   5  24 37.80    2.07136   -0.04324    0.04501  288.04350
2008   5   9   5  24 37.90    1.89029    0.03848    0.06353  288.02447
2008   5   9   5  24 38.00    1.91251   -0.10346    0.00409  288.03943
2008   5   9   5  24 38.10    1.87077    0.03217    0.10320  288.09140
2008   5   9   5  24 38.20    1.93317   -0.07334    0.10361  288.02836
2008   5   9   5  24 38.30    2.04747   -0.33433    0.02394  288.05833
2008   5   9   5  24 38.40    2.07805   -0.33241   -0.00697  288.03229
2008   5   9   5  24 38.50    2.24312   -0.30234   -0.09790  288.09326
2008   5   9   5  24 38.60    2.16481   -0.27389   -0.25789  288.02823
2008   5   9   5  24 38.70    2.11951   -0.34042   -0.30599  288.08019
2008   5   9   5  24 38.80    2.00705   -0.31535   -0.27904  288.00616
2008   5   9   5  24 38.90    1.90909   -0.03010   -0.13790  288.00612
2008   5   9   5  24 39.00    1.92613   -0.19281   -0.23759  288.01309
2008   5   9   5  24 39.10    1.85100   -0.18591   -0.20716  288.00605
2008   5   9   5  24 39.20    1.81159   -0.12376   -0.29557  288.04802
2008   5   9   5  24 39.30    1.80199   -0.06414   -0.10728  288.02798
2008   5   9   5  24 39.40    1.73526   -0.05296   -0.13550  288.04794
2008   5   9   5  24 39.50    1.84421   -0.16753   -0.16534  288.17291
2008   5   9   5  24 39.60    1.72764   -0.13061   -0.20649  288.33387
2008   5   9   5  24 39.70    1.65931   -0.07770   -0.22664  288.47684
2008   5   9   5  24 39.80    1.53779   -0.19169   -0.06633  288.38180
2008   5   9   5  24 39.90    1.44710   -0.27279    0.03521  288.25977
2008   5   9   5  24 40.00    1.46953   -0.20072    0.20504  288.13173
2008   5   9   5  24 40.10    1.49646   -0.11988    0.11335  288.30770
2008   5   9   5  24 40.20    1.37582   -0.26376    0.40402  288.18866
2008   5   9   5  24 40.30    1.49364   -0.37176    0.42394  288.09663
2008   5   9   5  24 40.40    1.81293   -0.38626    0.54169  288.10959
2008   5   9   5  24 40.50    1.83300   -0.38989    0.51376  288.06055
2008   5   9   5  24 40.60    1.92969   -0.39242    0.50448  288.10752
2008   5   9   5  24 40.70    1.96743   -0.21398    0.62442  288.06048
2008   5   9   5  24 40.80    2.19297   -0.09872    0.50315  288.07945
2008   5   9   5  24 40.90    2.24396   -0.12554    0.43259  288.07741
2008   5   9   5  24 41.00    2.24389   -0.03039    0.46117  288.06237
2008   5   9   5  24 41.10    2.29154    0.07671    0.06029  288.12034
2008   5   9   5  24 41.20    2.28913    0.25668   -0.08837  288.17230
2008   5   9   5  24 41.30    2.22212    0.29960    0.15076  288.20727
2008   5   9   5  24 41.40    1.91074    0.18597    0.02346  288.19023
2008   5   9   5  24 41.50    2.02918    0.03768   -0.08773  288.15719
2008   5   9   5  24 41.60    2.15607    0.19292   -0.04736  288.14016
2008   5   9   5  24 41.70    2.05813    0.18096    0.06155  288.13312
2008   5   9   5  24 41.80    2.00879    0.24141    0.04278  288.11808
2008   5   9   5  24 41.90    2.02957    0.20560    0.11299  288.11605
2008   5   9   5  24 42.00    2.27424    0.26359    0.19158  288.17001
2008   5   9   5  24 42.10    2.29988    0.04885    0.22003  288.10697
2008   5   9   5  24 42.20    2.28019    0.21220    0.32121  288.13594
2008   5   9   5  24 42.30    2.44565    0.48197    0.26031  288.15290
2008   5   9   5  24 42.40    2.60704    0.56878   -0.02981  288.22886
2008   5   9   5  24 42.50    2.88038    0.75995   -0.22018  288.23983
2008   5   9   5  24 42.60    2.68262    0.48939   -0.31877  288.17479
2008   5   9   5  24 42.70    2.39002    0.47765   -0.40001  288.17175
2008   5   9   5  24 42.80    2.13450    0.39842   -0.41773  288.22372
2008   5   9   5  24 42.90    2.08843   -0.01833   -0.15894  288.15468
2008   5   9   5  24 43.00    2.04557   -0.05246   -0.26637  288.15264
2008   5   9   5  24 43.10    2.30032   -0.03354   -0.17905  288.11960
2008   5   9   5  24 43.20    2.31875   -0.05591   -0.32929  288.11757
2008   5   9   5  24 43.30    2.35776   -0.11798   -0.40858  288.25853
2008   5   9   5  24 43.40    2.41334   -0.18722   -0.41838  288.29349
2008   5   9   5  24 43.50    2.49671   -0.04586   -0.28989  288.27146
2008   5   9   5  24 43.60    2.56356   -0.07525   -0.40961  288.17442
2008   5   9   5  24 43.70    2.64082   -0.02000   -0.48104  288.20638
2008   5   9   5  24 43.80    2.75834   -0.05704   -0.21284  288.15234
2008   5   9   5  24 43.90    3.20085    0.23084   -0.53371  288.32831
2008   5   9   5  24 44.00    3.20204    0.35841   -0.81423  288.34727
2008   5   9   5  24 44.10    2.76314   -0.04251   -0.69258  288.32823
2008   5   9   5  24 44.20    2.75992   -0.40060   -0.75042  288.36419
2008   5   9   5  24 44.30    2.71789   -0.57237   -1.08050  288.25815
2008   5   9   5  24 44.40    2.40162   -1.10430   -1.44067  288.25612
2008   5   9   5  24 44.50    2.35862   -0.70551   -1.39064  288.39308
2008   5   9   5  24 44.60    2.21411   -0.84412   -1.39869  288.32804
2008   5   9   5  24 44.70    1.84617   -0.60607   -1.07749  288.34500
2008   5   9   5  24 44.80    1.93872   -0.92493   -0.55500  288.37697
2008   5   9   5  24 44.90    1.95765   -0.90644   -0.19546  288.36693
2008   5   9   5  24 45.00    1.93913   -1.01790   -0.01738  288.36689
2008   5   9   5  24 45.10    2.06150   -1.06567    0.25226  288.29085
2008   5   9   5  24 45.20    2.02401   -0.77354    0.34401  288.32982
2008   5   9   5  24 45.30    2.76773   -0.97786    0.39659  288.35978
2008   5   9   5  24 45.40    2.97794   -0.37757    0.38014  288.27074
2008   5   9   5  24 45.50    3.03768   -0.27495    0.40767  288.13471
2008   5   9   5  24 45.60    2.81782   -0.37514    0.36779  288.11867
2008   5   9   5  24 45.70    2.79609   -0.23475    0.47923  288.05563
2008   5   9   5  24 45.80    2.97067    0.26116    0.10700  288.30959
2008   5   9   5  24 45.90    3.04786   -0.24095    0.26702  288.29055
2008   5   9   5  24 46.00    3.07117    0.05125    0.37896  288.30752
2008   5   9   5  24 46.10    3.35805   -0.03482   -0.04366  288.41548
2008   5   9   5  24 46.20    3.59644    0.00704   -0.21700  288.51344
2008   5   9   5  24 46.30    3.82697    0.09323   -0.41593  288.54340
2008   5   9   5  24 46.40    4.13665    0.15606   -0.07840  288.39637
2008   5   9   5  24 46.50    4.30417    0.23029    0.05186  288.25333
2008   5   9   5  24 46.60    4.50223   -0.10335    0.44123  288.17029
2008   5   9   5  24 46.70    4.18584   -0.18587    0.50218  288.44626
2008   5   9   5  24 46.80    3.63060   -0.02398    0.34464  288.54622
2008   5   9   5  24 46.90    3.90435    0.09561   -0.12479  288.57818
2008   5   9   5  24 47.00    4.22090   -0.04692   -0.18866  288.43314
2008   5   9   5  24 47.10    4.22184    0.21583   -0.09856  288.49611
2008   5   9   5  24 47.20    4.03533    0.10538   -0.56709  288.47407
2008   5   9   5  24 47.30    4.02200    0.00760   -0.63733  288.47203
2008   5   9   5  24 47.40    4.12442    0.11176   -0.41739  288.51100
2008   5   9   5  24 47.50    3.81484    0.26688   -0.57692  288.52796
2008   5   9   5  24 47.60    4.05185    0.34308   -0.41700  288.52793
2008   5   9   5  24 47.70    3.88796    0.50770   -0.31654  288.51289
2008   5   9   5  24 47.80    3.93199    0.26072   -0.48669  288.54285
2008   5   9   5  24 47.90    4.07491    0.43355   -0.58776  288.52382
2008   5   9   5  24 48.00    4.25631    0.28985   -0.71613  288.56078
2008   5   9   5  24 48.10    4.18051    0.09944   -0.39713  288.58275
2008   5   9   5  24 48.20    3.95607    0.41484   -0.41648  288.54271
